feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
away_elo,1498.2454,1499.2472,0.165057,0.09839,0.066667,-1.001853,10.550856,False,OK,2.353,270,90
home_win_pct,0.5055,0.4995,0.286618,0.219951,0.066667,0.005959,0.011399,False,OK,1.077,270,90
away_win_pct,0.4951,0.4998,0.085745,0.019078,0.066667,-0.004704,0.011444,False,OK,2.1,270,90
sp_era_home,3.8249,4.117,0.076436,0.009645,0.066791,-0.29219,0.300268,False,OK,1.764,268,90
sp_era_away,4.0697,4.0251,0.046631,0.0,0.066854,0.044572,0.212673,False,OK,0.285,267,90
sp_k9_home,8.7073,8.6675,0.069497,0.002706,0.066791,0.039845,0.323839,False,OK,1.336,268,90
sp_k9_away,8.8544,8.6555,0.034523,0.0,0.066854,0.198915,0.339216,False,OK,2.705,267,90
sp_xwoba_home,0.3085,0.3092,0.138441,0.07165,0.066791,-0.000684,0.007633,False,OK,2.186,268,90
sp_xwoba_away,0.3077,0.3098,0.122908,0.056179,0.066729,-0.002095,0.008052,False,OK,1.401,269,90
lineup_woba_mean_home,0.3446,0.3436,0.238135,0.171468,0.066667,0.000934,0.001952,False,OK,1.306,270,90
lineup_woba_mean_away,0.344,0.3437,0.236264,0.169597,0.066667,0.000353,0.001855,False,OK,1.153,270,90
lineup_woba_top3_home,0.3592,0.3534,0.167611,0.100944,0.066667,0.005764,0.003121,False,OK,1.973,270,90
lineup_woba_top3_away,0.3569,0.3536,0.159895,0.093228,0.066667,0.003267,0.003107,False,OK,0.571,270,90
woba_30g_home,0.3035,0.2998,0.266026,0.199359,0.066667,0.003673,0.002889,False,OK,1.369,270,90
woba_30g_away,0.3003,0.3,0.268542,0.201875,0.066667,0.000289,0.003003,False,OK,2.015,270,90
bullpen_whip_10g_home,1.3389,1.3249,0.194342,0.127551,0.066791,0.014031,0.043468,False,OK,1.583,268,90
bullpen_whip_10g_away,1.3383,1.3331,0.238614,0.171885,0.066729,0.005223,0.040679,False,OK,1.013,269,90
bullpen_whip_3g_home,1.3207,1.3516,0.098204,0.031413,0.066791,-0.030851,0.071206,False,OK,1.859,268,90
bullpen_whip_3g_away,1.4594,1.3267,0.168796,0.102067,0.066729,0.132694,0.08829,False,OK,1.758,269,90
team_barrel_15g_home,0.0246,0.0231,0.162375,0.095708,0.066667,0.001555,0.001562,False,OK,1.568,270,90
team_barrel_15g_away,0.024,0.0235,0.162109,0.095442,0.066667,0.000411,0.0015,False,OK,1.532,270,90
team_exitvelo_15g_home,87.7911,87.8478,0.23253,0.165863,0.066667,-0.056724,0.211011,False,OK,1.699,270,90
team_exitvelo_15g_away,87.747,87.665,0.12159,0.054923,0.066667,0.082021,0.20834,False,OK,1.652,270,90
run_margin_diff,0.0702,0.072,0.154756,0.088089,0.066667,-0.001801,0.085679,False,OK,7.227,270,90
exp2_centered_k_diff,-0.0665,0.0067,0.250406,0.183425,0.066981,-0.073215,0.065907,False,OK,1.391,265,90
exp2_cat_k_fastball_diff,0.0,-0.0001,0.09905,0.032069,0.066981,0.000122,0.000133,False,OK,1.928,265,90
exp2_cat_k_breaking_diff,0.0001,0.0,0.173424,0.098634,0.07479,7.1e-05,0.000157,False,OK,4.824,226,82
exp2_cat_k_offspeed_diff,0.0,-0.0,0.294676,0.192228,0.102448,4.8e-05,0.000133,False,OK,1.231,181,58
exp2_cat_xwoba_fastball_diff,-0.0,-0.0,0.070654,0.003673,0.066981,1.2e-05,6.6e-05,False,OK,2.045,265,90
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.133638,0.058848,0.07479,1.1e-05,4.2e-05,False,OK,1.576,226,82
exp2_cat_xwoba_offspeed_diff,0.0,0.0,0.167249,0.064801,0.102448,0.0,5.2e-05,False,OK,1.692,181,58
exp2_cat_platoon_k_fastball_diff,0.0,0.0,0.075393,0.007786,0.067607,2e-06,0.000164,False,OK,1.319,264,89
